날짜,year,Month,요일,브랜드,Product,Retail,매체,상품유형,목적,소재타입,캠페인,광고세트,광고명,노출수,클릭수,조회수,CTR(%),광고비(₩),장바구니,구매수,구매전환값(₩),ROAS,CPA(₩),메모
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_UA_SingleOne-meta_Conversions_Purchase_260430,260430_Megapo_F2564_Demo_Qoo10 Target_ex-pur30d_Shurink,260428_Shurink_routine_IMG_04_Megapo_1080x1080_JP,"1,021",23,0,,"13,652",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,SA,Qoo10,Google,SA,유입,키워드,BOH_QT_JP_Promo_Megapo_UA_Google-SA_Traffic_Click_260430,260430_Megapo_F2564_Demo_None_Refill,プロバイオダーム,223,17,0,,"25,851",0,0,0,0,0,
2026-05-01,2026,5,금,CG,CG,Qoo10,Qanda,DA,유입,-,CG_QT_JP_Promo_Megapo_UA_Qanda_CPP_CPM_260501,260501_Megapo_MF1865_FullPopup_None_CG,-,"9,127",153,0,,0,0,0,0,0,0,
2026-05-01,2026,5,금,CG,CG,Qoo10,Qanda,DA,유입,-,CG_QT_JP_Promo_Megapo_UA_Qanda_CPP_CPM_260501,260501_Megapo_MF1865_Ribbon_None_CG,-,"110,370",129,0,,0,0,0,0,0,0,
2026-05-01,2026,5,금,CG,CG,Qoo10,Qanda,DA,유입,-,CG_QT_JP_Promo_Megapo_UA_Qanda_CPP_CPM_260501,260501_Megapo_MF1865_PSVID_None_CG,-,"13,436",248,"13,249",,0,0,0,0,0,0,
2026-05-01,2026,5,금,CG,CG,Qoo10,Qanda,DA,유입,-,CG_QT_JP_Promo_Megapo_UA_Qanda_CPP_CPM_260501,260501_Megapo_MF1865_Non-SVID_None_CG,-,956,22,937,,0,0,0,0,0,0,
2026-05-01,2026,5,금,CG,CG,Qoo10,Qanda,DA,유입,-,CG_QT_JP_Promo_Megapo_UA_Qanda_CPP_CPM_260501,260501_Megapo_MF1865_Splash_None_CG,-,"8,445",0,0,,0,0,0,0,0,0,
2026-05-01,2026,5,금,BOH,3D-Refill,Qoo10,SingleOne_Meta,DA,유입,이미지,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Refill,260428_3D Refill_product_IMG_01_Megapo_1080x1080_JP,"2,332",78,0,,"20,128",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne-tiktok_Conversions_Purchase_260501,260501_Megapo_F2554_Category_Purchase_Collagen_mist,260501_Collagen_mist_influencer_VID_UGC1_Megapo_1080x1920_JP,"2,004",8,0,,"3,223",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne-tiktok_Conversions_Purchase_260501,260501_Megapo_F2554_Category_Purchase_Collagen_mist,260501_Collagen_mist_influencer_VID_UGC2_Megapo_1080x1920_JP,"1,640",17,0,,"2,389",0,1,"43,804",43804.1448,"2,389",
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_UA_SingleOne-meta_Conversions_Purchase_260430,260430_Megapo_F2564_Demo_Qoo10 Target_ex-pur30d_Shurink,260428_Shurink_effect_IMG_03_Megapo_1080x1080_JP,977,21,0,,"16,000",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,3D-Refill,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Refill,260428_3D Refill_product_IMG_01_Megapo_1080x1080_JP,"1,425",45,0,,"38,043",0,5,"217,242",217242.3506,"7,609",
2026-05-01,2026,5,금,BOH,3D-Refill,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Refill,260428_3D Refill_emotion_IMG_03_Megapo_1080x1080_JP,"1,074",32,0,,"30,826",0,5,"313,724",313723.7875,"6,165",
2026-05-01,2026,5,금,BOH,3D-Refill,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Refill,260428_3D Refill_effect_IMG_02_Megapo_1080x1080_JP,905,12,0,,"24,370",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260501_Collagen_mist_influencer_VID_UGC2_Megapo_1080x1080_JP,776,25,0,,"6,919",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260501_Collagen_mist_influencer_VID_UGC1_Megapo_1080x1080_JP,590,20,0,,"5,035",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,이미지,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260430_Collagen_mist_model_IMG_1_Megapo_1080x1080_JP,"1,696",65,0,,"14,610",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_09_Megapo_1080x1080_JP,250,5,0,,"1,555",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_08_Megapo_1080x1080_JP,216,2,0,,"1,637",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_07_Megapo_1080x1080_JP,"3,886",128,0,,"33,647",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_06_Megapo_1080x1080_JP,240,5,0,,"2,100",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_05_Megapo_1080x1080_JP,138,6,0,,"1,256",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,유입,이미지,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Gift_box,260428_Gift_box_step_IMG_02_Megapo_1080x1080_JP,"1,351",47,0,,"11,912",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_04_Megapo_1080x1080_JP,99,5,0,,752,0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_03_Megapo_1080x1080_JP,705,20,0,,"6,661",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_02_Megapo_1080x1080_JP,274,7,0,,"2,739",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,3D-GiftBox,Qoo10,SingleOne_Meta,DA,유입,이미지,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Gift_box,260428_3D Gift_box_product_IMG_01_Megapo_1080x1080_JP,"1,045",39,0,,"9,225",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,CollagenMist,Qoo10,SingleOne_Meta,DA,유입,영상,BOH_QT_JP_Promo_Megapo_UA_SingleOne_Traffic_Click_260429,260428_Megapo_F2564_Category_ex-pur30d_Collagen_mist,260428_Collagen_mist_effect_VID_01_Megapo_1080x1080_JP,47,3,0,,484,0,0,0,0,0,
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260507_Shurink_3type_VID_03_Megapo_1080x1080_JP,598,10,0,,"18,780",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260507_Shurink_3type_VID_02_Megapo_1080x1080_JP,"1,443",43,0,,"51,695",0,4,"180,018",180018.1874,"12,924",
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260507_Shurink_3type_VID_01_Megapo_1080x1080_JP,"4,343",172,0,,"178,499",0,20,"1,034,190",1034189.651,"8,925",
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260428_Shurink_routine_IMG_04_Megapo_1080x1080_JP,506,15,0,,"14,929",0,3,"65,706",65706.2172,"4,976",
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260428_Shurink_price_IMG_01_Megapo_1080x1080_JP,216,8,0,,"5,652",0,2,"45,919",45919.47316,"2,826",
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260428_Shurink_esthetic_IMG_06_Megapo_1080x1080_JP,"2,501",79,0,,"76,920",0,9,"492,684",492684.3107,"8,547",
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260428_Shurink_effect_IMG_03_Megapo_1080x1080_JP,416,3,0,,"9,874",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,Shurink,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megapo_RT_SingleOne_Conversions_Purchase_260428,260428_Megapo_F2564_atc-vc180d_ex-pur30d_Shurink,260428_Shurink_effect_IMG_02_Megapo_1080x1080_JP,468,11,0,,"13,014",0,0,0,0,0,
2026-05-01,2026,5,금,BOH,SA,Qoo10,Google,SA,유입,키워드,BOH_QT_JP_Promo_Megapo_UA_Google-SA_Traffic_Click_260430,260430_Megapo_F2564_Demo_None_Refill,ハリ肌クリーム,17,4,0,,"1,234",0,0,0,0,0,
