,,,,,,,,,,,,,,,,,,,,,,,,
event,code,제품,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율
2609 MEGAWARI,1184844785,nad단품,08월 31일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 01일,"2,945",307,189,10.42%,6.42%,,2603 MEGAWARI,03월 02일,"19,416","3,022","1,716",15.56%,8.84%
2609 MEGAWARI,1125492693,혼합박스,09월 01일,,,,,,,2606 MEGAWARI,06월 02일,"6,045",911,443,15.07%,7.33%,,2603 MEGAWARI,03월 03일,"37,211","3,088","1,377",8.30%,3.70%
2609 MEGAWARI,1193917996,마리에 콜라보,09월 01일,,,,,,,2606 MEGAWARI,06월 02일,"3,014",437,256,14.50%,8.49%,,2603 MEGAWARI,03월 03일,"6,519",867,499,13.30%,7.65%
2609 MEGAWARI,1043733776,아이크림,09월 01일,,,,,,,2606 MEGAWARI,06월 02일,"3,650",890,595,24.38%,16.30%,,2603 MEGAWARI,03월 03일,"3,372",743,472,22.03%,14.00%
2609 MEGAWARI,1089751381,콜라겐 토너,09월 01일,,,,,,,2606 MEGAWARI,06월 02일,"2,793",370,220,13.25%,7.88%,,2603 MEGAWARI,03월 03일,,,,,
2609 MEGAWARI,1043733836,콜라겐 크림 단품,09월 01일,,,,,,,2606 MEGAWARI,06월 02일,"2,525",492,305,19.49%,12.08%,,2603 MEGAWARI,03월 03일,"3,097",569,365,18.37%,11.79%
2609 MEGAWARI,1043733766,아사츄르 요르탄,09월 01일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 02일,"22,941","4,497","3,130",19.60%,13.64%,,2603 MEGAWARI,03월 03일,"29,084","3,913","2,291",13.45%,7.88%
2609 MEGAWARI,1102765780,기획박스,09월 01일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 02일,"29,112","7,660","5,500",26.31%,18.89%,,2603 MEGAWARI,03월 03일,"19,039","1,359",755,7.14%,3.97%
2609 MEGAWARI,1193919062,콜겔 미스트,09월 01일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 02일,"13,810","1,491",633,10.80%,4.58%,,2603 MEGAWARI,03월 03일,,,,,
2609 MEGAWARI,1043733820,3d 단품,09월 01일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 02일,"4,757","1,120",755,23.54%,15.87%,,2603 MEGAWARI,03월 03일,"7,123","1,867","1,328",26.21%,18.64%
